id,angular_moment,contrast,variance,idm,sum_average,entropy,sum_variance,sum_entropy,difference_variance,difference_entropy
045-nm-04,8126248530.0,18287930.0,1.8142003712774584e+18,95563.8212580262,7713264.0,124853.26598271698,7.706733901109906e+18,-533305.2954407132,2.9757823790170664e+16,544784.2986037158
045-nm-05,8049069280.0,24155572.0,1.5533149369766108e+18,95500.14431064088,7189764.0,122988.17979682788,6.696105337038329e+18,-535951.359494989,3.006369040604372e+16,539881.331636934
045-nm-06,7633554796.0,18043102.0,1.8491940932160264e+18,94506.23804305558,7784500.0,124993.98544157196,7.849744129723309e+18,-525755.0876796389,2.891581286026088e+16,542806.0144900556
046-bg-01,6885033804.0,17324826.0,1.7906719109567844e+18,88605.64373879832,7812171.0,120303.5755720118,7.90561221478175e+18,-520166.72659560025,3.009386433608433e+16,516505.481337018
046-bg-02,6316544178.0,16678782.0,2.1604832093274132e+18,88632.51193375993,8477591.0,123341.12582299084,9.30975905400769e+18,-506811.3101827393,3.1104182025677416e+16,525235.2124525358
046-cl-01,7268369552.0,20176442.0,1.9248903710866568e+18,91608.62536005292,8061611.0,121455.19912426364,8.418532737335799e+18,-524945.0487797899,2.943986797433991e+16,525806.1289111752
046-cl-02,7148030830.0,19481442.0,2.071155895019428e+18,92168.61360792351,8336392.0,122124.1215179646,9.002216323671e+18,-523038.24444592407,2.860187654592297e+16,530223.0903989703
046-nm-01,7629815078.0,20142278.0,1.3947875022747845e+18,93154.58107011848,6863853.0,121223.69243098138,6.102782469148602e+18,-532691.8026729631,2.847544496527416e+16,530294.7642655773
046-nm-02,5384319322.0,14987298.0,3.2612911689286093e+18,90301.41118215036,10204455.0,128446.21045137708,1.3488865912125297e+19,-487512.6216037069,3.1042873743367696e+16,547182.4010209887
046-nm-03,5415871682.0,16859866.0,3.170983110640319e+18,90327.87761618188,10075077.0,128082.48080949797,1.3148990773554391e+19,-488100.800879758,3.093257904560009e+16,546067.0381808532
046-nm-04,7863640162.0,22004800.0,1.269932665318261e+18,94149.59600611836,6555772.0,120866.2787695454,5.567231507648036e+18,-538056.167722925,2.81259105043308e+16,532351.8178157386
046-nm-05,6976717848.0,18712466.0,1.8529870888828173e+18,93200.32564647516,7828064.0,123744.72058622488,7.937839584754582e+18,-518776.8284647986,2.902081501719603e+16,537476.8266983386
046-nm-06,7832704856.0,24071314.0,1.2399388492684145e+18,94048.21604597536,6492583.0,120522.22510941242,5.460424230006861e+18,-537479.6765410991,2.740682686119567e+16,530544.0627441608
047-bg-01,8465216054.0,20314476.0,1.5100205513125304e+18,97048.8561842457,7079046.0,123117.25122145387,6.491462220799855e+18,-541358.3569415645,2.9586309303839456e+16,543154.2284185208
047-bg-02,5212609618.0,13197790.0,3.5991771370455066e+18,90446.61110661298,10611598.0,131304.9043132376,1.4586740079118402e+19,-480609.490084602,2.9863704442475988e+16,557343.9076906022
047-cl-01,5542836748.0,16493586.0,3.119413574093549e+18,92170.7935531504,9948649.0,129237.01949789938,1.2821070246651005e+19,-490623.91122121294,2.885948421704055e+16,554292.2881380107
047-cl-02,5200809550.0,15206718.0,3.5948649998191324e+18,91336.9517831486,10612741.0,130976.04834112908,1.4589880974021917e+19,-482405.6522870675,2.855492419006597e+16,558876.8524364876
047-nm-01,8589208060.0,22087950.0,1.2333943711950587e+18,98278.010657858,6399067.0,123051.57322622676,5.304274653308114e+18,-545038.5160109441,2.698711176641775e+16,547379.1515746437
047-nm-02,5021174110.0,13103786.0,3.7747041643904886e+18,89994.60927414625,10798201.0,133081.68520998905,1.510427876407644e+19,-476936.0836842349,2.9329705015959504e+16,564015.1784832556
047-nm-03,6524915892.0,16302056.0,2.8149020231606973e+18,93551.57839508356,9416777.0,130125.06634798548,1.148684831058278e+19,-502381.2714046837,3.015978689942739e+16,560054.5762418048
047-nm-04,8697376428.0,22184694.0,1.3881508802099735e+18,98557.5721111519,6756896.0,124313.90950598982,5.9140905403618e+18,-544441.8529231168,2.701603860406333e+16,551921.7396797495
047-nm-05,9061425262.0,25360558.0,1.028584464577039e+18,99821.70342864272,5863818.0,122427.17556264935,4.454028057500095e+18,-554066.4785302182,2.4976759306694736e+16,549295.5017002875
047-nm-06,5056034166.0,13870044.0,3.496570209983028e+18,90255.07463635148,10415419.0,132427.59463593352,1.4052399594894113e+19,-478082.751186135,3.049957455449239e+16,561820.6384446835
047-bg-01,8465216054.0,20314476.0,1.5100205513125304e+18,97048.8561842457,7079046.0,123117.25122145387,6.491462220799855e+18,-541358.3569415645,2.9586309303839456e+16,543154.2284185208
047-bg-02,5212609618.0,13197790.0,3.5991771370455066e+18,90446.61110661298,10611598.0,131304.9043132376,1.4586740079118402e+19,-480609.490084602,2.9863704442475988e+16,557343.9076906022
047-cl-01,5542836748.0,16493586.0,3.119413574093549e+18,92170.7935531504,9948649.0,129237.01949789938,1.2821070246651005e+19,-490623.91122121294,2.885948421704055e+16,554292.2881380107
047-cl-02,5200809550.0,15206718.0,3.5948649998191324e+18,91336.9517831486,10612741.0,130976.04834112908,1.4589880974021917e+19,-482405.6522870675,2.855492419006597e+16,558876.8524364876
047-nm-01,8589208060.0,22087950.0,1.2333943711950587e+18,98278.010657858,6399067.0,123051.57322622676,5.304274653308114e+18,-545038.5160109441,2.698711176641775e+16,547379.1515746437
047-nm-02,5021174110.0,13103786.0,3.7747041643904886e+18,89994.60927414625,10798201.0,133081.68520998905,1.510427876407644e+19,-476936.0836842349,2.9329705015959504e+16,564015.1784832556
047-nm-03,6524915892.0,16302056.0,2.8149020231606973e+18,93551.57839508356,9416777.0,130125.06634798548,1.148684831058278e+19,-502381.2714046837,3.015978689942739e+16,560054.5762418048
047-nm-04,8697376428.0,22184694.0,1.3881508802099735e+18,98557.5721111519,6756896.0,124313.90950598982,5.9140905403618e+18,-544441.8529231168,2.701603860406333e+16,551921.7396797495
047-nm-05,9061425262.0,25360558.0,1.028584464577039e+18,99821.70342864272,5863818.0,122427.17556264935,4.454028057500095e+18,-554066.4785302182,2.4976759306694736e+16,549295.5017002875
047-nm-06,5056034166.0,13870044.0,3.496570209983028e+18,90255.07463635148,10415419.0,132427.59463593352,1.4052399594894113e+19,-478082.751186135,3.049957455449239e+16,561820.6384446835
048-bg-01,7823178954.0,18590888.0,2.3150644242678697e+18,94471.6808242046,8635809.0,127180.28413723416,9.660536310055549e+18,-525022.4275699103,3.786538844204904e+16,551083.5888705049
048-bg-02,8016893042.0,20307806.0,2.3344745798902205e+18,96324.32746543243,8656699.0,127453.80215480164,9.707334892998363e+18,-529286.5210263262,3.6896883918924696e+16,557322.1358353817
048-cl-01,5997183390.0,15598744.0,3.545247873168958e+18,92202.70449985522,10640838.0,128200.91679940627,1.4667210517386936e+19,-496603.1794447319,3.003762852881212e+16,551233.2486857569
048-cl-02,8415345404.0,23501852.0,1.0741119945500216e+18,96293.37535246334,6074766.0,118839.2259505798,4.780235639387963e+18,-550433.0287515278,2.5236618109475544e+16,531038.2246140721
048-nm-01,8678912298.0,17624818.0,1.7999540768302684e+18,99217.20545856329,7586512.0,127691.23946218478,7.455548909361302e+18,-539047.0722988829,3.0153853961783784e+16,565360.031796264
048-nm-02,8514179688.0,19499506.0,1.8953103509180728e+18,98649.48575682864,7772704.0,128120.9942827802,7.825999301055107e+18,-536419.0586020098,3.3022119650974944e+16,565391.6846666416
048-nm-03,8369697836.0,19195734.0,2.2072107816876283e+18,98760.33084204834,8352669.0,129280.04066509027,9.03746428730674e+18,-532172.1985555363,3.373303307052296e+16,568144.8584143339
048-nm-04,8182364652.0,19434852.0,2.232998298458928e+18,98278.98618390724,8400568.0,129347.94330324874,9.141413968122546e+18,-529157.4733368997,3.496005721389935e+16,566692.1441598826
048-nm-05,6860496028.0,12901648.0,2.903200819750099e+18,95516.82910816542,9486926.0,132054.71414145402,1.1658644087177138e+19,-508320.511757788,3.119846787972727e+16,572420.6743588231
048-nm-06,8579011898.0,20020440.0,1.8443077010350244e+18,98919.32109778456,7690589.0,127418.47099475744,7.661511092681413e+18,-538044.6648890588,3.16770956828856e+16,563192.9970294385
049-bg-01,7136588902.0,22458308.0,1.755070486310258e+18,89862.81593223849,7792221.0,118422.50804396608,7.865273979436744e+18,-527430.2333754338,3.0807419767231096e+16,512309.8227998496
049-bg-02,5260868214.0,16673180.0,3.793900272781996e+18,86252.72251963092,11138354.0,125809.14385201472,1.607078390701223e+19,-485268.79124065454,3.472154510772711e+16,527566.3909049347
049-cl-01,6963611808.0,23751390.0,1.6469721191175196e+18,88306.69439702708,7651238.0,115252.99024949814,7.583213614697834e+18,-530445.241783463,2.9837457957722264e+16,498999.1318114872
049-cl-02,7028177772.0,24524448.0,1.5690674843614392e+18,88275.58484217602,7469184.0,115237.24558051366,7.226632619810536e+18,-531093.4529920192,3.018417653507511e+16,498719.19283015095
049-nm-01,7365292526.0,24166200.0,1.6710352785957745e+18,91974.7103835442,7548309.0,120159.19112831003,7.380593010774202e+18,-528934.8820973525,2.88762824347192e+16,522451.2630672961
049-nm-02,6848996682.0,19970574.0,1.968298422822116e+18,90246.25292338668,8139671.0,121737.92785717166,8.582356157950707e+18,-518168.8267417095,3.1224578734627376e+16,523249.1787284321
049-nm-03,6914852752.0,22556708.0,1.923541315181999e+18,89784.23892684715,8067783.0,121162.1127228843,8.431424797619689e+18,-519361.9678063941,3.2454826013752584e+16,519887.2819324588
049-nm-04,7033805812.0,23731248.0,1.7665556743634437e+18,90074.0578445009,7758070.0,120288.23326397278,7.796495700608374e+18,-522995.4665964637,3.105929341124972e+16,518898.7573554557
049-nm-05,6969786954.0,25426260.0,1.8013423011639025e+18,91144.8118739477,7823538.0,120653.70142434973,7.92863929455014e+18,-521737.5030890028,3.015595396372252e+16,521987.8503654682
049-nm-06,7199895678.0,23850620.0,1.6702629947793403e+18,91251.1456120256,7547821.0,120180.34229422308,7.379638503213534e+18,-526594.4405033774,3.0269810718541584e+16,521471.3012617567
050-bg-01,6715263848.0,21313512.0,1.6701070248607496e+18,87806.50955593433,7582579.0,119136.76837401792,7.447753188437306e+18,-519157.5225701937,3.451782064206261e+16,509653.6150167282
050-bg-02,6902230684.0,21458152.0,1.434715230430616e+18,88494.78883570251,7034911.0,118885.44256566552,6.410738438793465e+18,-522836.9840026131,3.236120206470607e+16,510945.9495169548
050-cl-01,7348086786.0,26331870.0,1.178245151796747e+18,90116.7260825906,6453366.0,115866.78681056383,5.394627657934004e+18,-535834.4332863557,2.8232341681139944e+16,505786.101066121
050-cl-02,7444803292.0,25621978.0,1.1679014077626235e+18,90780.2440124588,6414147.0,116288.56015012936,5.329259377283196e+18,-537762.8350229724,2.773197646254828e+16,508784.359124844
050-nm-01,7478628706.0,20965530.0,1.599004544304019e+18,92602.63106495111,7329071.0,121775.45950485815,6.958095098454872e+18,-528986.2176339199,3.194230492067437e+16,529849.2774313351
050-nm-02,7318298256.0,23616728.0,1.3586096283500462e+18,92030.43132880908,6797701.0,120393.02549825372,5.985709043476125e+18,-529277.564186276,3.1029504159018656e+16,524584.2182469141
050-nm-03,7431876274.0,20449862.0,1.4236864684424187e+18,92222.0741519935,6938544.0,120999.00567385604,6.236322634296416e+18,-530313.7960221369,3.116281564824717e+16,527277.7001627886
050-nm-04,7565152786.0,21058116.0,1.3890231850299238e+18,92387.15964167204,6855065.0,121086.29708918136,6.087163745010192e+18,-531272.3898271895,3.090678486230524e+16,527244.3061625051
050-nm-05,7519805376.0,21560876.0,1.4268151055243172e+18,92571.16681556344,6949207.0,121059.64373548677,6.255505325872274e+18,-530747.018567343,3.047911943543905e+16,527527.4644348306
050-nm-06,7670691860.0,22271868.0,1.3841696790633492e+18,93233.6395537033,6840884.0,120996.78493753758,6.062004987869117e+18,-534192.5222649991,3.019230970189263e+16,529592.5398674645
051-bg-01,5656398908.0,18232222.0,3.209342711270584e+18,86399.4829285538,10269573.0,125110.12118946564,1.3661531823082668e+19,-493076.3779963644,4.081086303275054e+16,525295.0989792759
051-bg-02,6965518026.0,26503310.0,1.782955982093918e+18,89264.52140067125,7804383.0,119998.60288502286,7.889856466997019e+18,-522195.0389879168,3.900959790019809e+16,515425.23297216295
051-cl-01,7414323826.0,26109514.0,2.0795354151765816e+18,92995.04307336126,8346413.0,122260.78871504724,9.023873956345472e+18,-526874.2514573248,3.4080199570460724e+16,531225.5807777093
051-cl-02,7338700652.0,26385536.0,2.6111627119840707e+18,93294.64367430164,9293921.0,123932.9772417547,1.1189022936095543e+19,-523052.3892498686,3.592071127403569e+16,536267.1240646293
051-nm-01,6818969648.0,23521676.0,1.9252145416397048e+18,90885.6366457901,8011698.0,122806.61726427804,8.31462004203491e+18,-517125.3996585084,3.752227040817855e+16,529596.5255787864
051-nm-02,6840010058.0,23736528.0,1.949998862791313e+18,89626.40992881639,8073164.0,122892.98230331732,8.442688019860719e+18,-515339.7815965362,3.857206555574063e+16,524602.3163053024
051-nm-03,6822380254.0,22763994.0,1.803823170682599e+18,89931.09459969318,7778543.0,122142.6443946613,7.837713079094423e+18,-517121.73594407673,3.6606750875589576e+16,524909.2428121273
051-nm-04,7396449982.0,25348866.0,1.682911359789095e+18,91844.29117493656,7523346.0,121923.60918445932,7.331868860325427e+18,-526510.6501338334,3.617881673471482e+16,527554.8743702701
051-nm-05,7153272764.0,25101596.0,1.843105570045349e+18,90982.6144084997,7832563.0,123203.74861950809,7.946960163933128e+18,-520118.8951113729,3.679173655893951e+16,529273.4492798836
051-nm-06,7110287130.0,23985518.0,2.09065193924876e+18,91171.27415785278,8316799.0,123938.7461365267,8.959962172513653e+18,-518105.0010449279,3.92595947442365e+16,531288.402238525
052-bg-01,6901615156.0,23115802.0,1.3357728308865894e+18,89783.41639218917,6779515.0,119190.4034540103,5.953715270969916e+18,-523732.0518962536,3.182543214887331e+16,515089.72463431983
052-bg-02,5625305816.0,20206792.0,3.1476850047258163e+18,89194.60595324656,10104967.0,126526.71565946288,1.3227109384561578e+19,-492795.919299607,3.541527256592449e+16,535961.0043898026
052-cl-01,7738090790.0,27352740.0,1.0774048944960104e+18,92903.30429272418,6133343.0,117253.71836175236,4.872857849708318e+18,-541007.580384942,2.774036307078561e+16,516718.51212615246
052-cl-02,7080905528.0,22808368.0,1.8491224412229627e+18,91910.09576475956,7900664.0,121257.415609683,8.085739690018582e+18,-522670.8513688117,2.959262534583614e+16,525959.9457761465
052-nm-01,7694921518.0,23433954.0,1.4316290715096084e+18,94385.76788034754,6919669.0,122487.14261519694,6.202449176947875e+18,-530888.956372604,3.028529911079089e+16,535446.707757263
052-nm-02,7731927024.0,23171310.0,1.492237563662983e+18,94897.58833120808,7042256.0,123167.2497670728,6.424164071509365e+18,-530858.7774711282,2.982135445801781e+16,538905.3924186373
052-nm-03,7902721282.0,24966212.0,1.557598413425349e+18,95437.34493471171,7193876.0,123215.8713659505,6.703768712874977e+18,-533112.1828337217,3.0194607528551544e+16,540628.0737049447
052-nm-04,8063447878.0,25093054.0,1.4302115499375053e+18,95919.69364989908,6907151.0,122706.48601105325,6.180030973494513e+18,-536409.3868627099,3.0176921292303944e+16,539851.8081547571
052-nm-05,7785462576.0,23595858.0,1.6084324438314012e+18,95674.8243401904,7311406.0,123172.65611794668,6.924604952114762e+18,-531811.783628468,3.0552389488048464e+16,540833.7955570024
052-nm-06,7785248456.0,23126200.0,1.197648125445958e+18,94210.87731210775,6361443.0,121160.8410205365,5.242069797992455e+18,-535512.7853591989,2.952677835064152e+16,531912.6887787362
053-bg-01,6607879808.0,19176256.0,1.841056987247086e+18,87192.15839776771,7976803.0,118770.7245476302,8.242314963329138e+18,-517340.7303964552,3.207255713731849e+16,507438.85807417554
053-bg-02,6577792192.0,19816766.0,1.6551546803311852e+18,86535.71021463176,7592022.0,117929.74597055736,7.466304835951492e+18,-518295.1658055862,3.2254480319753064e+16,503255.9514401417
053-cl-01,7309397010.0,22020140.0,1.396234675705884e+18,90757.64766924702,6963354.0,117860.2174803722,6.280979068649893e+18,-532062.7919591301,2.8418123288991736e+16,513532.2275131148
053-cl-02,6927290298.0,22951510.0,1.79096020331604e+18,90045.38998951229,7830127.0,119624.51657376364,7.941991663162506e+18,-522410.2897685662,3.1585099524903384e+16,516886.67694720207
053-nm-01,6999729036.0,19363906.0,1.691363257834032e+18,89357.3107562981,7587914.0,120584.98231762418,7.45824757062547e+18,-522229.1074877999,3.159194769164257e+16,518892.3140178909
053-nm-02,7406853556.0,22603152.0,1.5159865745215498e+18,91673.65856562396,7194468.0,120020.70120476164,6.704848227583466e+18,-530392.3958395213,2.939137350311764e+16,522421.2379503016
053-nm-03,7373465812.0,23201356.0,1.4758790201188434e+18,91237.1970284661,7105906.0,119831.35037752573,6.540791641807113e+18,-529783.180088504,2.95416196504776e+16,520897.5004463187
053-nm-04,7569757246.0,23664194.0,1.4213599113685302e+18,92264.10326994976,6973696.0,119851.7625347296,6.299663714143716e+18,-533130.7746683775,2.818841408008796e+16,523418.1157245084
053-nm-05,7495864148.0,22291524.0,1.3958584024710815e+18,91683.85883978954,6918728.0,119571.47200342828,6.200742220815456e+18,-532397.3846732347,2.8458388996927184e+16,521404.6417018277
053-nm-06,7229243784.0,23103372.0,1.7850367397243162e+18,91970.74405869392,7762091.0,121201.15203118252,7.80458725013482e+18,-525343.0088437301,3.242768762821048e+16,525898.9116589393
054-bg-01,5781524698.0,15650940.0,3.417034382151915e+18,90810.71009841331,10307103.0,132211.0301560711,1.376163875710647e+19,-488817.7962402842,3.657543857894641e+16,560223.409161478
